JD,Year,Month,Day,f10_7,f30
2455510,2010,11,7,85.1,59.0
2455511,2010,11,8,83.8,60.0
2455512,2010,11,9,84.2,61.0
2455513,2010,11,10,85.6,62.0
2455514,2010,11,11,84.5,62.0
2455515,2010,11,12,85.5,61.0
2455516,2010,11,13,85.5,62.0
2455517,2010,11,14,86.5,62.0
2455518,2010,11,15,90.8,63.0
2455519,2010,11,16,91.9,64.0
2455520,2010,11,17,91.2,66.0
2455521,2010,11,18,86.6,63.0
2455522,2010,11,19,84.0,62.0
2455523,2010,11,20,79.9,61.0
2455524,2010,11,21,77.8,59.0
2455525,2010,11,22,74.8,57.0
2455526,2010,11,23,75.3,56.0
2455527,2010,11,24,75.9,56.0
2455528,2010,11,25,78.0,56.0
2455529,2010,11,26,76.2,57.0
2455530,2010,11,27,76.6,57.0
2455531,2010,11,28,80.1,56.0
2455532,2010,11,29,82.5,58.0
2455533,2010,11,30,86.5,59.0
2455534,2010,12,1,86.6,60.0
2455535,2010,12,2,86.6,61.0
2455536,2010,12,3,86.9,62.0
2455537,2010,12,4,87.5,61.0
2455538,2010,12,5,88.0,63.0
2455539,2010,12,6,88.6,61.0
2455540,2010,12,7,87.2,64.0
2455541,2010,12,8,87.3,62.0
2455542,2010,12,9,86.9,62.0
2455543,2010,12,10,88.5,62.0
2455544,2010,12,11,87.0,63.0
2455545,2010,12,12,89.5,62.0
2455546,2010,12,13,87.8,62.0
2455547,2010,12,14,90.4,62.0
2455548,2010,12,15,87.0,63.0
2455549,2010,12,16,84.1,61.0
2455550,2010,12,17,81.8,61.0
2455551,2010,12,18,80.6,60.0
2455552,2010,12,19,81.0,60.0
2455553,2010,12,20,78.0,61.0
2455554,2010,12,21,77.9,58.0
2455555,2010,12,22,77.8,59.0
2455556,2010,12,23,80.2,60.0
2455557,2010,12,24,78.7,60.0
2455558,2010,12,25,79.5,58.0
2455559,2010,12,26,80.6,59.0
2455560,2010,12,27,80.1,59.0
2455561,2010,12,28,80.7,59.0
2455562,2010,12,29,82.7,59.0
2455563,2010,12,30,83.0,59.0
2455564,2010,12,31,91.0,60.0
2455565,2011,1,1,91.5,62.0
2455566,2011,1,2,91.2,63.0
2455567,2011,1,3,92.2,64.0
2455568,2011,1,4,90.7,63.0
2455569,2011,1,5,87.8,63.0
2455570,2011,1,6,86.8,62.0
2455571,2011,1,7,86.4,62.0
2455572,2011,1,8,84.9,62.0
2455573,2011,1,9,82.8,60.0
2455574,2011,1,10,83.4,57.0
2455575,2011,1,11,82.7,57.0
2455576,2011,1,12,80.1,57.0
2455577,2011,1,13,79.6,56.0
2455578,2011,1,14,79.3,56.0
2455579,2011,1,15,80.3,56.0
2455580,2011,1,16,80.5,56.0
2455581,2011,1,17,81.8,56.0
2455582,2011,1,18,81.1,57.0
2455583,2011,1,19,80.8,58.0
2455584,2011,1,20,82.4,57.0
2455585,2011,1,21,87.6,58.0
2455586,2011,1,22,87.7,59.0
2455587,2011,1,23,84.4,58.0
2455588,2011,1,24,82.5,56.0
2455589,2011,1,25,80.5,54.0
2455590,2011,1,26,80.1,55.0
2455591,2011,1,27,80.6,54.0
2455592,2011,1,28,80.6,54.0
2455593,2011,1,29,81.5,54.0
2455594,2011,1,30,82.7,55.0
2455594,2011,2,1,80.0,56.0
2455595,2011,1,31,81.3,56.0
2455595,2011,2,2,79.3,56.0
2455596,2011,2,3,80.4,56.0
2455597,2011,2,4,82.2,58.0
2455598,2011,2,5,81.0,58.0
2455599,2011,2,6,80.3,57.0
2455600,2011,2,7,82.4,57.0
2455601,2011,2,8,89.8,57.0
2455602,2011,2,9,88.8,63.0
2455603,2011,2,10,91.5,60.0
2455604,2011,2,11,91.3,63.0
2455605,2011,2,12,95.6,66.0
2455606,2011,2,13,106.8,67.0
2455607,2011,2,14,112.7,69.0
2455608,2011,2,15,112.8,72.0
2455609,2011,2,16,114.2,72.0
2455610,2011,2,17,111.0,74.0
2455611,2011,2,18,124.9,71.0
2455612,2011,2,19,109.5,72.0
2455613,2011,2,20,104.6,68.0
2455614,2011,2,21,96.8,64.0
2455615,2011,2,22,91.0,61.0
2455616,2011,2,23,89.3,58.0
2455617,2011,2,24,88.9,57.0
2455618,2011,2,25,88.2,56.0
2455619,2011,2,26,90.2,56.0
2455620,2011,2,27,90.5,57.0
2455621,2011,2,28,95.8,59.0
2455624,2011,3,1,110.5,61.0
2455625,2011,3,2,113.4,65.0
2455626,2011,3,3,120.9,66.0
2455627,2011,3,4,126.8,71.0
2455628,2011,3,5,134.7,75.0
2455629,2011,3,6,142.5,78.0
2455630,2011,3,7,151.9,79.0
2455631,2011,3,8,166.7,84.0
2455632,2011,3,9,143.1,81.0
2455633,2011,3,10,131.3,79.0
2455634,2011,3,11,123.1,78.0
2455635,2011,3,12,120.7,76.0
2455636,2011,3,13,112.8,77.0
2455637,2011,3,14,107.3,74.0
2455638,2011,3,15,101.4,70.0
2455639,2011,3,16,104.9,69.0
2455640,2011,3,17,90.1,67.0
2455641,2011,3,18,87.6,61.0
2455642,2011,3,19,88.8,60.0
2455643,2011,3,20,91.9,60.0
2455644,2011,3,21,100.9,61.0
2455645,2011,3,22,99.8,64.0
2455646,2011,3,23,104.6,64.0
2455647,2011,3,24,107.5,64.0
2455648,2011,3,25,112.6,69.0
2455649,2011,3,26,114.4,73.0
2455650,2011,3,27,115.5,77.0
2455651,2011,3,28,118.5,77.0
2455652,2011,3,29,116.2,82.0
2455653,2011,3,30,117.5,82.0
2455654,2011,3,31,113.3,85.0
2455655,2011,4,1,108.8,87.0
2455656,2011,4,2,107.4,87.0
2455657,2011,4,3,114.0,85.0
2455658,2011,4,4,112.6,85.0
2455659,2011,4,5,109.1,83.0
2455660,2011,4,6,117.0,80.0
2455661,2011,4,7,112.2,79.0
2455662,2011,4,8,108.6,78.0
2455663,2011,4,9,104.9,75.0
2455664,2011,4,10,104.7,75.0
2455665,2011,4,11,105.8,73.0
2455666,2011,4,12,110.2,73.0
2455667,2011,4,13,117.7,74.0
2455668,2011,4,14,118.6,74.0
2455669,2011,4,15,129.2,76.0
2455670,2011,4,16,119.1,76.0
2455671,2011,4,17,114.3,75.0
2455672,2011,4,18,110.9,72.0
2455673,2011,4,19,110.8,71.0
2455674,2011,4,20,116.9,71.0
2455675,2011,4,21,112.9,71.0
2455676,2011,4,22,114.7,70.0
2455677,2011,4,23,119.0,72.0
2455678,2011,4,24,117.0,75.0
2455679,2011,4,25,112.0,76.0
2455680,2011,4,26,109.3,77.0
2455681,2011,4,27,107.8,76.0
2455682,2011,4,28,110.3,77.0
2455683,2011,4,29,109.5,77.0
2455684,2011,4,30,109.4,77.0
2455685,2011,5,1,106.0,75.0
2455686,2011,5,2,109.7,75.0
2455687,2011,5,3,107.0,77.0
2455688,2011,5,4,106.8,76.0
2455689,2011,5,5,104.8,75.0
2455690,2011,5,6,101.8,76.0
2455691,2011,5,7,102.1,76.0
2455692,2011,5,8,102.1,75.0
2455693,2011,5,9,103.6,76.0
2455694,2011,5,10,97.4,74.0
2455695,2011,5,11,94.0,71.0
2455696,2011,5,12,92.7,69.0
2455697,2011,5,13,91.5,68.0
2455698,2011,5,14,91.3,67.0
2455699,2011,5,15,94.4,66.0
2455700,2011,5,16,92.1,66.0
2455701,2011,5,17,91.4,65.0
2455702,2011,5,18,90.5,64.0
2455703,2011,5,19,84.3,63.0
2455704,2011,5,20,83.6,61.0
2455705,2011,5,21,83.6,61.0
2455706,2011,5,22,84.4,62.0
2455707,2011,5,23,84.1,62.0
2455708,2011,5,24,81.6,61.0
2455709,2011,5,25,80.2,60.0
2455710,2011,5,26,82.6,59.0
2455711,2011,5,27,89.8,60.0
2455712,2011,5,28,100.4,62.0
2455713,2011,5,29,110.7,68.0
2455714,2011,5,30,111.8,72.0
2455715,2011,5,31,112.0,72.0
2455716,2011,6,1,113.5,72.0
2455717,2011,6,2,111.5,76.0
2455718,2011,6,3,107.0,76.0
2455719,2011,6,4,102.7,77.0
2455720,2011,6,5,102.8,77.0
2455721,2011,6,6,100.1,77.0
2455722,2011,6,7,96.3,75.0
2455723,2011,6,8,90.1,76.0
2455724,2011,6,9,87.4,70.0
2455725,2011,6,10,86.6,68.0
2455726,2011,6,11,84.5,66.0
2455727,2011,6,12,84.6,65.0
2455728,2011,6,13,86.6,67.0
2455729,2011,6,14,99.3,66.0
2455730,2011,6,15,101.5,71.0
2455731,2011,6,16,103.2,74.0
2455732,2011,6,17,104.1,78.0
2455733,2011,6,18,99.1,81.0
2455734,2011,6,19,99.1,82.0
2455735,2011,6,20,96.4,81.0
2455736,2011,6,21,95.0,85.0
2455737,2011,6,22,92.8,80.0
2455738,2011,6,23,96.2,78.0
2455739,2011,6,24,96.1,79.0
2455740,2011,6,25,93.5,82.0
2455741,2011,6,26,90.0,74.0
2455742,2011,6,27,89.1,71.0
2455743,2011,6,28,86.8,69.0
2455744,2011,6,29,87.3,68.0
2455745,2011,6,30,89.1,68.0
2455746,2011,7,1,87.5,68.0
2455747,2011,7,2,85.5,67.0
2455748,2011,7,3,86.2,69.0
2455749,2011,7,4,85.0,66.0
2455750,2011,7,5,84.8,65.0
2455751,2011,7,6,84.6,64.0
2455752,2011,7,7,85.5,62.0
2455753,2011,7,8,85.7,63.0
2455754,2011,7,9,85.5,64.0
2455755,2011,7,10,90.6,62.0
2455756,2011,7,11,90.0,66.0
2455757,2011,7,12,91.6,65.0
2455758,2011,7,13,94.5,66.0
2455759,2011,7,14,94.0,67.0
2455760,2011,7,15,93.7,67.0
2455761,2011,7,16,93.7,69.0
2455762,2011,7,17,103.5,69.0
2455763,2011,7,18,101.9,70.0
2455764,2011,7,19,100.2,70.0
2455765,2011,7,20,100.1,69.0
2455766,2011,7,21,95.9,68.0
2455767,2011,7,22,92.4,65.0
2455768,2011,7,23,88.2,62.0
2455769,2011,7,24,86.1,61.0
2455770,2011,7,25,87.0,60.0
2455771,2011,7,26,93.4,61.0
2455772,2011,7,27,99.3,64.0
2455773,2011,7,28,107.3,65.0
2455774,2011,7,29,111.7,69.0
2455775,2011,7,30,112.7,70.0
2455776,2011,7,31,118.5,70.0
2455777,2011,8,1,124.9,73.0
2455778,2011,8,2,121.5,72.0
2455779,2011,8,3,119.9,75.0
2455780,2011,8,4,116.2,70.0
2455781,2011,8,5,109.3,68.0
2455782,2011,8,6,110.0,68.0
2455783,2011,8,7,105.4,69.0
2455784,2011,8,8,101.4,69.0
2455785,2011,8,9,97.5,68.0
2455786,2011,8,10,90.2,69.0
2455787,2011,8,11,84.2,64.0
2455788,2011,8,12,83.4,63.0
2455789,2011,8,13,83.1,63.0
2455790,2011,8,14,88.1,62.0
2455791,2011,8,15,90.3,64.0
2455792,2011,8,16,93.0,62.0
2455793,2011,8,17,97.5,64.0
2455794,2011,8,18,97.8,64.0
2455795,2011,8,19,98.2,65.0
2455796,2011,8,20,100.5,66.0
2455797,2011,8,21,100.9,67.0
2455798,2011,8,22,108.2,68.0
2455799,2011,8,23,103.7,71.0
2455800,2011,8,24,104.1,71.0
2455801,2011,8,25,104.1,72.0
2455802,2011,8,26,104.6,71.0
2455803,2011,8,27,103.8,72.0
2455804,2011,8,28,101.0,73.0
2455805,2011,8,29,101.2,72.0
2455806,2011,8,30,101.2,71.0
2455807,2011,8,31,108.9,71.0
2455808,2011,9,1,111.7,73.0
2455809,2011,9,2,115.4,74.0
2455810,2011,9,3,118.7,75.0
2455811,2011,9,4,119.5,74.0
2455812,2011,9,5,118.7,75.0
2455813,2011,9,6,111.4,75.0
2455814,2011,9,7,112.8,75.0
2455815,2011,9,8,110.1,73.0
2455816,2011,9,9,111.8,75.0
2455817,2011,9,10,116.2,76.0
2455818,2011,9,11,121.3,77.0
2455819,2011,9,12,123.9,78.0
2455820,2011,9,13,129.4,85.0
2455821,2011,9,14,142.6,87.0
2455822,2011,9,15,140.7,88.0
2455823,2011,9,16,143.1,89.0
2455824,2011,9,17,144.8,90.0
2455825,2011,9,18,150.2,92.0
2455826,2011,9,19,141.0,91.0
2455827,2011,9,20,144.3,88.0
2455828,2011,9,21,144.2,88.0
2455829,2011,9,22,150.8,92.0
2455830,2011,9,23,158.3,91.0
2455831,2011,9,24,190.5,96.0
2455832,2011,9,25,168.9,105.0
2455833,2011,9,26,148.3,104.0
2455834,2011,9,27,139.0,95.0
2455835,2011,9,28,133.5,106.0
2455836,2011,9,29,136.6,92.0
2455837,2011,9,30,138.2,89.0
2455838,2011,10,1,136.9,90.0
2455839,2011,10,2,130.9,90.0
2455840,2011,10,3,129.0,91.0
2455841,2011,10,4,130.4,87.0
2455842,2011,10,5,126.8,91.0
2455843,2011,10,6,124.0,89.0
2455844,2011,10,7,122.1,92.0
2455845,2011,10,8,118.5,90.0
2455846,2011,10,9,121.0,89.0
2455847,2011,10,10,126.4,90.0
2455848,2011,10,11,130.2,92.0
2455849,2011,10,12,134.1,94.0
2455850,2011,10,13,137.7,95.0
2455851,2011,10,14,136.2,98.0
2455852,2011,10,15,137.8,98.0
2455853,2011,10,16,151.1,100.0
2455854,2011,10,17,152.8,100.0
2455855,2011,10,18,146.9,99.0
2455856,2011,10,19,147.4,97.0
2455857,2011,10,20,159.3,97.0
2455858,2011,10,21,167.9,103.0
2455859,2011,10,22,164.2,108.0
2455860,2011,10,23,155.6,105.0
2455861,2011,10,24,145.5,102.0
2455862,2011,10,25,139.0,98.0
2455863,2011,10,26,132.3,98.0
2455864,2011,10,27,131.6,93.0
2455865,2011,10,28,134.0,93.0
2455866,2011,10,29,123.2,90.0
2455867,2011,10,30,126.8,86.0
2455868,2011,10,31,138.2,88.0
2455869,2011,11,1,138.7,90.0
2455870,2011,11,2,153.7,95.0
2455871,2011,11,3,160.5,101.0
2455872,2011,11,4,163.9,103.0
2455873,2011,11,5,172.1,108.0
2455874,2011,11,6,176.8,111.0
2455875,2011,11,7,182.3,118.0
2455876,2011,11,8,181.2,120.0
2455877,2011,11,9,180.3,125.0
2455878,2011,11,10,178.8,127.0
2455879,2011,11,11,174.0,124.0
2455880,2011,11,12,168.9,119.0
2455881,2011,11,13,155.5,114.0
2455882,2011,11,14,161.3,110.0
2455883,2011,11,15,148.4,112.0
2455884,2011,11,16,142.5,108.0
2455885,2011,11,17,147.9,107.0
2455886,2011,11,18,144.5,109.0
2455887,2011,11,19,139.7,106.0
2455888,2011,11,20,140.1,104.0
2455889,2011,11,21,141.2,102.0
2455890,2011,11,22,142.5,103.0
2455891,2011,11,23,140.1,106.0
2455892,2011,11,24,137.4,102.0
2455893,2011,11,25,135.3,102.0
2455894,2011,11,26,132.9,100.0
2455895,2011,11,27,135.4,98.0
2455896,2011,11,28,137.8,98.0
2455897,2011,11,29,140.7,98.0
2455898,2011,11,30,144.2,99.0
2455899,2011,12,1,152.4,100.0
2455900,2011,12,2,157.5,101.0
2455901,2011,12,3,164.2,108.0
2455902,2011,12,4,163.8,112.0
2455903,2011,12,5,158.3,113.0
2455904,2011,12,6,151.2,113.0
2455905,2011,12,7,149.0,112.0
2455906,2011,12,8,144.8,111.0
2455907,2011,12,9,143.6,108.0
2455908,2011,12,10,140.2,107.0
2455909,2011,12,11,134.4,101.0
2455910,2011,12,12,131.7,97.0
2455911,2011,12,13,133.2,95.0
2455912,2011,12,14,132.1,95.0
2455913,2011,12,15,124.3,95.0
2455914,2011,12,16,121.1,93.0
2455915,2011,12,17,119.7,95.0
2455916,2011,12,18,127.5,92.6
2455917,2011,12,19,128.3,95.0
2455918,2011,12,20,137.5,97.0
2455919,2011,12,21,144.7,96.0
2455920,2011,12,22,145.9,97.0
2455921,2011,12,23,138.3,96.0
2455922,2011,12,24,142.9,96.0
2455923,2011,12,25,144.4,99.0
2455924,2011,12,26,145.7,100.0
2455925,2011,12,27,140.4,98.0
2455926,2011,12,28,144.9,98.0
2455927,2011,12,29,147.3,97.0
2455928,2011,12,30,141.2,98.0
2455929,2011,12,31,133.0,98.0
2455930,2012,1,1,135.3,95.0
2455931,2012,1,2,134.9,95.0
2455932,2012,1,3,134.8,96.0
2455933,2012,1,4,136.2,95.0
2455934,2012,1,5,141.4,95.0
2455935,2012,1,6,135.6,94.0
2455936,2012,1,7,140.7,93.0
2455937,2012,1,8,136.0,93.0
2455938,2012,1,9,142.4,89.0
2455939,2012,1,10,128.9,88.0
2455940,2012,1,11,120.1,85.0
2455941,2012,1,12,116.9,83.0
2455942,2012,1,13,124.2,83.0
2455943,2012,1,14,132.4,88.0
2455944,2012,1,15,133.6,88.0
2455945,2012,1,16,139.7,91.0
2455946,2012,1,17,139.1,93.0
2455947,2012,1,18,148.3,93.0
2455948,2012,1,19,157.1,95.0
2455949,2012,1,20,141.3,96.0
2455950,2012,1,21,141.8,93.0
2455951,2012,1,22,141.1,95.0
2455952,2012,1,23,144.4,96.0
2455953,2012,1,24,135.8,89.0
2455954,2012,1,25,126.5,88.0
2455955,2012,1,26,128.3,89.0
2455956,2012,1,27,141.8,88.0
2455957,2012,1,28,114.5,87.0
2455958,2012,1,29,110.0,85.0
2455959,2012,1,30,114.5,88.0
2455959,2012,2,1,117.6,86.0
2455960,2012,1,31,116.6,83.0
2455960,2012,2,2,118.1,85.0
2455961,2012,2,3,111.1,82.0
2455962,2012,2,4,107.1,80.0
2455963,2012,2,5,102.7,78.0
2455964,2012,2,6,112.1,75.0
2455965,2012,2,7,107.3,73.0
2455966,2012,2,8,97.3,74.0
2455967,2012,2,9,99.3,69.0
2455968,2012,2,10,110.9,73.0
2455969,2012,2,11,112.4,76.0
2455970,2012,2,12,110.5,76.0
2455971,2012,2,13,108.5,76.0
2455972,2012,2,14,107.5,76.0
2455973,2012,2,15,104.6,77.0
2455974,2012,2,16,103.3,75.0
2455975,2012,2,17,103.8,78.0
2455976,2012,2,18,104.2,75.0
2455977,2012,2,19,105.3,74.0
2455978,2012,2,20,111.2,76.0
2455979,2012,2,21,103.3,76.0
2455980,2012,2,22,104.3,72.0
2455981,2012,2,23,103.4,72.0
2455982,2012,2,24,109.0,72.0
2455983,2012,2,25,108.1,77.0
2455984,2012,2,26,107.0,76.0
2455985,2012,2,27,105.6,76.0
2455986,2012,2,28,103.3,74.0
2455987,2012,2,29,102.1,77.0
2455989,2012,3,1,103.5,77.0
2455990,2012,3,2,108.2,75.0
2455991,2012,3,3,116.5,77.0
2455992,2012,3,4,120.2,76.0
2455993,2012,3,5,131.6,74.0
2455994,2012,3,6,138.2,84.0
2455995,2012,3,7,135.8,89.0
2455996,2012,3,8,139.5,80.0
2455997,2012,3,9,145.5,82.0
2455998,2012,3,10,148.9,82.0
2455999,2012,3,11,131.2,84.0
2456000,2012,3,12,114.9,81.0
2456001,2012,3,13,140.7,78.0
2456002,2012,3,14,118.8,82.0
2456003,2012,3,15,110.6,78.0
2456004,2012,3,16,98.6,73.0
2456005,2012,3,17,102.4,74.0
2456006,2012,3,18,102.0,74.0
2456007,2012,3,19,101.8,73.0
2456008,2012,3,20,99.6,70.0
2456009,2012,3,21,99.9,72.0
2456010,2012,3,22,102.4,71.0
2456011,2012,3,23,104.8,73.0
2456012,2012,3,24,102.7,75.0
2456013,2012,3,25,101.3,73.0
2456014,2012,3,26,102.3,73.0
2456015,2012,3,27,105.6,74.0
2456016,2012,3,28,106.9,76.0
2456017,2012,3,29,111.5,75.0
2456018,2012,3,30,110.6,78.0
2456019,2012,3,31,110.1,78.0
2456020,2012,4,1,107.3,76.0
2456021,2012,4,2,105.9,78.0
2456022,2012,4,3,103.6,77.0
2456023,2012,4,4,102.0,75.0
2456024,2012,4,5,100.8,76.0
2456025,2012,4,6,97.4,73.0
2456026,2012,4,7,98.4,70.0
2456027,2012,4,8,93.2,69.3
2456028,2012,4,9,94.5,68.0
2456029,2012,4,10,93.3,67.0
2456030,2012,4,11,93.3,67.0
2456031,2012,4,12,95.3,68.0
2456032,2012,4,13,97.7,68.0
2456033,2012,4,14,98.1,68.0
2456034,2012,4,15,101.7,70.0
2456035,2012,4,16,107.9,72.0
2456036,2012,4,17,113.7,73.0
2456037,2012,4,18,121.5,77.0
2456038,2012,4,19,137.8,83.0
2456039,2012,4,20,141.7,87.0
2456040,2012,4,21,149.0,89.0
2456041,2012,4,22,147.8,89.0
2456042,2012,4,23,141.7,88.0
2456043,2012,4,24,133.5,86.0
2456044,2012,4,25,127.2,81.0
2456045,2012,4,26,119.1,78.0
2456046,2012,4,27,117.8,76.0
2456047,2012,4,28,121.0,77.0
2456048,2012,4,29,115.9,79.0
2456049,2012,4,30,114.1,77.0
2456050,2012,5,1,109.8,77.0
2456051,2012,5,2,115.5,77.0
2456052,2012,5,3,113.9,78.0
2456053,2012,5,4,113.9,75.0
2456054,2012,5,5,116.0,80.0
2456055,2012,5,6,117.2,76.0
2456056,2012,5,7,121.6,77.0
2456057,2012,5,8,122.7,76.0
2456058,2012,5,9,127.2,74.0
2456059,2012,5,10,130.6,78.0
2456060,2012,5,11,136.3,81.0
2456061,2012,5,12,129.4,82.0
2456062,2012,5,13,130.4,81.0
2456063,2012,5,14,130.0,83.0
2456064,2012,5,15,128.9,84.0
2456065,2012,5,16,130.8,87.0
2456066,2012,5,17,136.2,89.0
2456067,2012,5,18,132.1,87.0
2456068,2012,5,19,130.9,85.0
2456069,2012,5,20,130.7,86.0
2456070,2012,5,21,125.0,84.0
2456071,2012,5,22,121.2,81.0
2456072,2012,5,23,117.1,80.0
2456073,2012,5,24,115.4,78.0
2456074,2012,5,25,117.1,80.0
2456075,2012,5,26,109.9,78.0
2456076,2012,5,27,110.6,74.0
2456077,2012,5,28,110.2,74.0
2456078,2012,5,29,106.3,75.0
2456079,2012,5,30,110.9,77.0
2456080,2012,5,31,117.2,78.0
2456081,2012,6,1,128.4,79.0
2456082,2012,6,2,129.1,83.0
2456083,2012,6,3,129.3,86.0
2456084,2012,6,4,128.0,88.0
2456085,2012,6,5,138.6,90.0
2456086,2012,6,6,151.7,95.0
2456087,2012,6,7,128.1,91.0
2456088,2012,6,8,124.0,92.0
2456089,2012,6,9,128.2,95.0
2456090,2012,6,10,128.2,95.0
2456091,2012,6,11,133.8,97.0
2456092,2012,6,12,141.2,104.0
2456093,2012,6,13,142.7,110.0
2456094,2012,6,14,148.4,110.0
2456095,2012,6,15,144.8,110.0
2456096,2012,6,16,134.4,106.0
2456097,2012,6,17,123.9,107.0
2456098,2012,6,18,118.0,96.0
2456099,2012,6,19,109.8,91.0
2456100,2012,6,20,103.6,86.0
2456101,2012,6,21,97.6,82.0
2456102,2012,6,22,88.4,76.0
2456103,2012,6,23,84.0,70.0
2456104,2012,6,24,85.2,69.0
2456105,2012,6,25,88.5,72.0
2456106,2012,6,26,99.1,73.0
2456107,2012,6,27,106.2,74.0
2456108,2012,6,28,119.6,80.0
2456109,2012,6,29,117.3,87.0
2456110,2012,6,30,123.9,88.0
2456111,2012,7,1,133.3,89.0
2456112,2012,7,2,165.7,92.0
2456113,2012,7,3,145.7,94.0
2456114,2012,7,4,163.0,102.0
2456115,2012,7,5,164.4,93.0
2456116,2012,7,6,157.6,94.0
2456117,2012,7,7,158.2,96.0
2456118,2012,7,8,177.6,98.0
2456119,2012,7,9,173.6,106.0
2456120,2012,7,10,173.2,102.0
2456121,2012,7,11,161.6,96.0
2456122,2012,7,12,165.2,92.0
2456123,2012,7,13,147.1,89.0
2456124,2012,7,14,147.8,85.0
2456125,2012,7,15,140.3,83.0
2456126,2012,7,16,154.3,81.0
2456127,2012,7,17,127.4,77.0
2456128,2012,7,18,109.4,75.0
2456129,2012,7,19,99.9,71.0
2456130,2012,7,20,92.2,69.0
2456131,2012,7,21,89.8,63.0
2456132,2012,7,22,93.6,63.0
2456133,2012,7,23,96.6,65.0
2456134,2012,7,24,102.4,69.0
2456135,2012,7,25,105.3,74.0
2456136,2012,7,26,114.6,77.0
2456137,2012,7,27,123.2,82.0
2456138,2012,7,28,126.5,88.0
2456139,2012,7,29,131.3,92.0
2456140,2012,7,30,135.9,93.0
2456141,2012,7,31,139.7,97.0
2456142,2012,8,1,150.0,101.0
2456143,2012,8,2,134.5,95.0
2456144,2012,8,3,139.6,98.0
2456145,2012,8,4,138.6,98.0
2456146,2012,8,5,133.9,99.0
2456147,2012,8,6,134.0,93.0
2456148,2012,8,7,128.4,91.0
2456149,2012,8,8,133.2,89.0
2456150,2012,8,9,131.1,92.0
2456151,2012,8,10,125.3,86.0
2456152,2012,8,11,119.7,83.0
2456153,2012,8,12,112.2,80.0
2456154,2012,8,13,108.0,79.0
2456155,2012,8,14,105.7,73.0
2456156,2012,8,15,100.6,73.0
2456157,2012,8,16,98.3,71.0
2456158,2012,8,17,95.1,69.0
2456159,2012,8,18,97.0,67.0
2456160,2012,8,19,96.2,66.0
2456161,2012,8,20,96.2,67.0
2456162,2012,8,21,94.2,69.0
2456163,2012,8,22,94.7,69.0
2456164,2012,8,23,96.6,72.0
2456165,2012,8,24,104.1,73.0
2456166,2012,8,25,105.8,77.0
2456167,2012,8,26,113.2,81.0
2456168,2012,8,27,111.4,83.0
2456169,2012,8,28,111.1,83.0
2456170,2012,8,29,118.2,85.0
2456171,2012,8,30,127.7,92.0
2456172,2012,8,31,130.4,96.0
2456173,2012,9,1,145.5,99.0
2456174,2012,9,2,142.1,99.0
2456175,2012,9,3,141.5,97.0
2456176,2012,9,4,137.6,96.0
2456177,2012,9,5,132.7,96.0
2456178,2012,9,6,128.0,92.0
2456179,2012,9,7,133.3,89.0
2456180,2012,9,8,128.6,86.0
2456181,2012,9,9,123.0,84.0
2456182,2012,9,10,111.3,78.0
2456183,2012,9,11,105.0,76.0
2456184,2012,9,12,102.5,74.0
2456185,2012,9,13,99.1,72.0
2456186,2012,9,14,100.5,75.8
2456187,2012,9,15,97.5,73.0
2456188,2012,9,16,97.3,72.0
2456189,2012,9,17,101.5,74.0
2456190,2012,9,18,104.3,75.0
2456191,2012,9,19,109.8,78.0
2456192,2012,9,20,117.4,82.0
2456193,2012,9,21,116.9,86.0
2456194,2012,9,22,124.4,90.0
2456195,2012,9,23,133.5,97.0
2456196,2012,9,24,136.6,101.0
2456197,2012,9,25,139.8,107.0
2456198,2012,9,26,139.2,106.0
2456199,2012,9,27,133.2,108.0
2456200,2012,9,28,137.8,106.0
2456201,2012,9,29,136.0,105.0
2456202,2012,9,30,135.6,99.0
2456203,2012,10,1,128.1,96.0
2456204,2012,10,2,118.2,92.0
2456205,2012,10,3,111.7,86.0
2456206,2012,10,4,109.5,80.0
2456207,2012,10,5,106.2,78.0
2456208,2012,10,6,98.8,74.0
2456209,2012,10,7,98.1,70.0
2456210,2012,10,8,103.4,71.0
2456211,2012,10,9,106.2,71.0
2456212,2012,10,10,112.0,71.0
2456213,2012,10,11,116.7,73.0
2456214,2012,10,12,121.9,75.0
2456215,2012,10,13,125.0,76.0
2456216,2012,10,14,132.1,82.0
2456217,2012,10,15,136.8,87.0
2456218,2012,10,16,137.1,91.0
2456219,2012,10,17,135.1,94.0
2456220,2012,10,18,137.6,97.0
2456221,2012,10,19,141.5,101.0
2456222,2012,10,20,151.5,105.0
2456223,2012,10,21,144.2,108.0
2456224,2012,10,22,155.5,107.0
2456225,2012,10,23,141.6,105.0
2456226,2012,10,24,135.7,103.0
2456227,2012,10,25,130.1,99.0
2456228,2012,10,26,130.7,96.0
2456229,2012,10,27,121.8,94.0
2456230,2012,10,28,117.0,87.0
2456231,2012,10,29,108.4,84.0
2456232,2012,10,30,106.4,79.0
2456233,2012,10,31,104.3,79.0
2456234,2012,11,1,98.3,77.0
2456235,2012,11,2,96.5,73.0
2456236,2012,11,3,93.4,71.0
2456237,2012,11,4,95.0,70.0
2456238,2012,11,5,96.6,72.0
2456239,2012,11,6,98.7,73.0
2456240,2012,11,7,101.7,72.0
2456241,2012,11,8,104.2,73.0
2456242,2012,11,9,115.2,78.0
2456243,2012,11,10,122.3,83.0
